Country Name,Country Code,Indicator Name,Indicator Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Sweden,SWE,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,47.79730396,47.8240824,47.79834378,47.74103607,47.63900567,47.62285739,47.84719108,47.67956116,47.1420139,47.56474791,47.78012982,47.6010393,47.70197038,47.7350796,47.61036339,47.47629654,47.44467673,47.48075229,47.40823633,47.38442784,47.14377426,47.29325282,47.4194474,47.46384193,47.49410893,47.6274522,47.52053185,47.4677661,47.50106626,47.4333147,47.15507074,47.21488447,47.17830201,47.37445175,47.4992883,47.47141596
Eswatini,SWZ,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,42.33019475,42.44481717,42.56705923,42.60493336,42.29356384,42.07995267,42.25208243,42.58111943,43.04958029,43.53768365,44.03412998,44.5152352,44.98472812,45.43115487,45.83570142,46.1870663,46.50954884,46.79565972,47.01337166,47.18387409,47.32153237,47.418121,47.46965645,47.50765128,47.56470521,47.64092219,47.71552566,47.90571819,48.15942459,48.43145312,48.34201769,48.58845687,48.20189243,48.49839507,48.70070005,48.78443332
Sint Maarten (Dutch part),SXM,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,18.31842482,18.60376334,19.10808432,19.34277186,20.01970273,20.75506852,19.23860546,17.85187501,16.57975456,18.46144134,20.50825684,20.25408654,20.01017965,19.77538783,18.75930081,17.7624205,16.79704304,16.05937398,15.71339659,15.37735804,15.19131843,17.19800298,17.23069218,17.29923309,17.07957509,17.03011604,17.16869529,17.37329637,17.63652641,17.94373986,17.87427156,17.8704072,17.64293275,17.52442732,17.42268888,17.37981649
Turks and Caicos Islands,TCA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,46.33561812,46.33632509,46.33522592,46.06892739,45.9122971,45.68587432,45.46399427,45.27315426,45.07539948,44.86745478,44.66123762,44.45353485,44.23768991,44.00887493,43.77258057,43.54693447,43.33319871,43.12308897,42.9041386,42.68092512,42.45987009,42.23720739,42.0144988,41.79310066,41.57501587,41.36410408,41.15240902,40.94155173,40.73140284,40.7623346,40.75003425,40.80847241,40.33925437,40.28495275,40.12617277,40.01233533
East Asia & Pacific (IDA & IBRD countries),TEA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,44.79560774,44.71493668,44.70803398,44.64285615,44.625825,44.61070517,44.59557735,44.53539541,44.54348541,44.48597457,44.44262906,44.27068855,44.11253223,44.03014724,43.86951943,43.81039001,43.73258287,43.83140872,43.77273563,43.72996791,43.66602134,43.69305157,43.72033829,43.71778081,43.76571666,43.8147033,43.86280086,43.91772289,44.02623385,44.09230164,44.00241457,44.17478249,44.25016165,44.3295378,44.36806642,44.3849392
Europe & Central Asia (IDA & IBRD countries),TEC,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,45.20349937,45.07836049,44.86966503,44.49111146,44.64512159,44.60792005,44.56612346,44.45936576,44.49490624,44.8701763,44.79793178,44.88905527,45.17982729,45.14874846,44.94761648,44.94415738,45.02795763,44.92597651,44.75321483,44.78029823,44.74862606,44.66881962,44.60931208,44.48791656,44.34538899,44.26119422,44.18951722,44.13704072,44.10619146,44.06190868,43.97275162,43.99650227,43.8754618,43.96070621,44.06596455,44.04142266
Togo,TGO,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,46.60850138,46.68984033,46.77398701,46.85963867,46.9505686,47.03962916,47.13529157,47.25730835,47.39595681,47.52114152,47.62104992,47.68847342,47.73200728,47.77252,47.82120636,47.86148499,47.91477652,47.95600028,47.96494224,47.94892353,47.8968226,47.84461201,47.81176515,47.80224153,47.81237577,47.83798778,47.87328789,47.92214433,47.98337158,48.05395501,48.0305787,48.06391859,48.34998934,48.5561738,48.6614777,48.7033693
Thailand,THA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,43.9308975,43.97975345,44.04432267,44.12570043,44.216593,44.84273072,45.44316036,45.67406715,45.36478484,45.35759019,45.57909309,45.32562199,45.41532263,45.50556605,45.38181506,45.66306992,45.34225396,45.47012918,45.5131984,45.40157624,45.47054917,46.00531456,45.77163501,45.26104385,45.16334664,45.25978326,45.25341793,45.19850787,45.22445188,45.33683074,45.49045065,45.64358845,45.83991494,46.0176002,45.88531878,45.84039311
Tajikistan,TJK,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,41.95730991,41.93068217,41.98349293,42.15645679,42.27248807,42.2755894,42.26482735,42.27656501,42.322912,42.39358525,42.44520286,42.46185316,42.47709975,42.49711199,41.56182765,40.58838692,39.57469386,38.5331151,37.47032699,36.38367736,35.61393452,34.83607312,33.96144076,33.00377872,32.05449586,31.10137658,30.15501751,29.66735149,29.1896437,28.77578429,28.78676672,28.72840312,29.24581258,29.41197303,29.57509744,29.55524713
Turkmenistan,TKM,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,47.44943575,47.56785524,47.9644366,47.96182456,48.50804969,48.75958274,48.57931435,48.93928482,48.7203584,48.30467297,48.23217971,48.18913788,48.25713762,48.24170169,48.18330187,47.93676462,47.75919659,47.59743934,47.39715365,47.35428902,47.27397414,47.15206491,47.10166832,47.08304539,47.0870646,47.11163082,47.13905035,47.165436,47.18915759,47.20786286,47.10305233,47.20893851,47.28144161,47.25584622,47.1526721,47.12990347
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,35.07263809,35.21547321,35.6612773,36.13322458,36.60230714,37.16898825,37.3249291,37.75722416,38.06470398,38.2874045,38.49014421,38.87517575,39.20646654,39.47598475,39.80440252,40.11941453,40.25144233,40.37795869,40.42258094,40.75971572,40.6763615,40.59417663,40.77105433,40.8015784,40.75665625,40.97163133,41.15775867,41.33094095,41.57245833,41.88118179,41.30959055,41.70479002,41.87492448,41.97326643,42.0281946,42.05214418
Timor-Leste,TLS,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,45.42740644,44.91123947,44.83470194,44.76858412,44.73110159,44.6998864,44.66947393,44.66948665,44.7098531,45.06687013,44.74354457,44.7180147,44.74531226,44.76844236,44.77134557,44.78067544,44.85493225,44.86634265,44.89934244,44.95750918,45.03413037,45.1152622,45.19849898,45.28677745,45.38707458,45.47605558,45.52256088,45.53561683,45.55207038,45.60627293,45.60610069,45.83160751,45.76526884,45.47281279,45.86493435,45.88497991
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,15.12373937,15.99874407,16.23969568,16.34511364,16.69485833,16.09781271,16.40203663,16.72732567,16.93250776,17.36631336,17.75404085,17.98625457,17.86285951,18.32666261,18.77386918,19.22525949,19.50566355,19.8377915,19.5801062,20.14749325,20.31844376,20.23940406,20.41885145,20.43962218,20.6762754,21.18996641,21.27941201,21.00461943,20.16943534,20.17907848,19.5747554,19.67504482,19.0811778,19.58339245,19.5738313,19.57104489
Tonga,TON,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,33.04646637,34.37750765,35.71698387,37.04030012,38.3363472,38.32521908,38.31588327,38.3108969,38.33063875,38.35999674,38.38996764,38.42811159,38.46647246,38.49784035,38.53731264,38.59947853,38.67071094,38.78087649,38.96375526,39.17558462,39.41650165,39.68811947,39.90449662,40.04695712,40.22194755,40.43739512,40.67907637,40.98707145,41.39372439,42.17453821,43.02181736,44.12707417,45.1069588,46.28004578,46.73909826,46.877602
South Asia (IDA & IBRD),TSA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,25.07231473,25.12424781,25.18982189,25.31634519,25.44703737,25.77406264,26.11657118,26.45912279,26.86414284,27.15685293,27.48653807,27.63559979,27.78381214,27.93516608,28.09287522,28.25613296,27.70464553,27.28193656,26.86670315,26.46011469,26.06011421,25.65050823,25.22266523,25.19276122,25.22890092,25.32474697,25.41803724,25.71244958,25.86087435,26.02302286,25.96217055,27.03879265,27.95314709,28.59802812,29.08577562,29.08743619
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,46.03512302,46.09348446,46.18322538,46.17394624,46.29345612,46.47982148,46.5862523,46.65521485,46.66229021,46.71705546,46.76575377,46.79497596,46.8516972,46.86847899,46.88896805,46.89943746,46.90265466,46.88936798,46.84997094,46.80456086,46.78567839,46.76609139,46.62971958,46.66094558,46.54943635,46.44884693,46.33280319,46.25226891,46.11894777,45.99175962,45.84122009,45.86302684,45.87013643,46.85346054,46.878291,46.87540411
Trinidad and Tobago,TTO,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,37.47328493,37.59721013,38.10078792,38.0652919,38.08530912,38.15625559,39.3633388,39.27058981,39.19501951,39.08460403,39.01611783,39.37673031,39.73455551,40.55159969,41.33844709,42.10186293,42.35103671,41.56280245,42.19438053,41.5521021,41.66241379,41.47281933,42.35921305,42.39724365,42.60086567,42.04508412,42.71285018,42.80597857,42.66843036,42.67190628,42.82013284,43.17321562,43.61232398,42.93463374,42.12877997,42.11778785
Tunisia,TUN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,22.28381383,22.41249461,22.86377185,23.02887718,23.26916593,23.52693598,23.79247815,24.07997719,24.25678405,24.4534992,24.66637473,24.89142264,25.13026227,25.38123451,25.62469454,25.85367109,26.50654758,26.55314807,26.7217431,26.52382659,26.43218869,26.32616768,26.87846887,27.04847712,27.47983004,27.93875435,28.44641792,28.42740575,28.74617537,29.06306112,29.50956654,30.19509524,30.35393181,29.95369595,29.98567637,30.00155097
Turkiye,TUR,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,29.89381694,29.76510357,29.06721275,25.53365852,28.48948224,28.46428409,28.37634059,27.37366148,27.70143178,28.47603849,26.6307475,27.29349131,28.22625912,27.59451898,25.11511994,25.02922657,25.46289554,25.5193353,26.10082886,27.14950897,28.23504528,28.8312848,29.5140154,30.2780141,30.00985031,30.77326817,31.29854757,31.91169755,32.24243556,32.56862654,31.42798588,32.09554666,33.21077144,33.77331583,34.18642107,34.42370376
Tuvalu,TUV,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,49.24043287,49.32215755,49.41443493,49.35633868,49.14258838,49.0886639,49.31737696,49.49911584,49.53960182,49.56707752,49.55990324,49.58943862,49.76981168,49.94073663,50.10633995,50.26251426,50.4131013,50.30527067,50.20388247,50.15184933,50.05751488,49.86398321,49.63264285,49.36081015,49.06925655,49.02580253,48.95400802,48.9087313,48.9146548,48.96528248,48.98411353,49.11781431,48.9989868,49.03473936,49.00981434,49.00783357
Uganda,UGA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,50.04327945,50.01477985,49.97888485,49.95488731,49.90833702,49.82983834,49.74532889,49.66639036,49.59316202,49.55369705,49.49624588,49.45158367,49.4350604,49.42488004,49.40948267,49.3935081,49.39867941,49.40539618,49.42481851,49.44844348,49.47880059,49.87870882,48.04158663,49.66767786,50.1899378,49.94128871,49.6551372,49.33408533,48.99945553,48.85896659,48.44602039,48.09203088,48.08201836,48.14186983,48.20879098,48.17299941
Ukraine,UKR,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,49.4843332,49.54544037,49.6004016,49.67135697,49.76182603,49.86147769,49.9676629,50.06592506,50.14119423,50.22764701,50.34535192,50.4708234,50.59488893,50.70953268,50.83992743,51.01011391,51.1767283,50.88239792,50.60889681,50.3284693,50.03496093,49.74216989,49.43967847,49.13927659,48.85906944,48.57978878,48.2921545,48.00377732,47.71648071,47.43733522,47.40247489,47.42250915,,,,
Upper middle income,UMC,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,42.19297041,42.11227095,42.15512533,42.10521861,42.21381864,42.31212147,42.33937431,42.34579092,42.40032259,42.41000895,42.40771793,42.34743499,42.31886099,42.31315065,42.22597055,42.20554155,42.16286532,42.24629657,42.19204369,42.18621391,42.10687674,42.10278484,42.14871426,42.11896274,42.11236195,42.20551492,42.30746376,42.40577257,42.48726486,42.59862043,42.37579566,42.56698768,42.53582333,42.62251027,42.64941955,42.65675144
Uruguay,URY,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,38.67522807,39.25859822,40.12543025,39.92642982,40.31593807,40.71123317,40.6794556,41.41154963,42.13097202,42.28649023,42.52606607,43.48245555,43.22781981,43.61926749,43.16339848,43.84055451,43.59445024,43.86211024,44.53088114,44.60815924,44.71761767,45.07058453,45.32496279,44.63876509,45.16725611,45.3187988,45.55684484,45.65904182,45.87161729,46.03564551,46.3070372,46.47604162,45.94289709,45.62966618,45.90209221,45.89105909
United States,USA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,44.13278914,44.16906817,44.28231347,44.39276749,44.84774873,44.88594401,44.93021972,45.08028427,45.0571085,45.08591367,45.05763825,45.07626264,45.10214374,45.22501335,45.12888025,45.14113151,45.12089513,45.16406858,45.30824784,45.53460638,45.54542442,45.45123462,45.30052785,45.17845704,45.19857554,45.06780007,45.02516669,45.13359323,45.11928204,45.21205992,45.19994497,45.18716455,45.30402533,45.56757142,45.62253479,45.6256554
Uzbekistan,UZB,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,34.49398129,34.65860484,34.7576221,34.81561841,34.90846076,34.87753267,34.83514189,34.90749712,34.91605477,34.99792006,35.03701577,35.02688358,35.13674768,35.10320801,35.11263752,35.0490405,35.06403751,35.08106964,35.10709601,35.20896758,35.27720786,35.08585352,35.12025382,35.14900022,35.10858878,35.1216259,35.1312836,35.19413462,35.22513342,35.3215646,35.32032102,35.44022591,35.74304366,35.83158087,35.88635807,35.93156191
St. Vincent and the Grenadines,VCT,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,35.05362545,35.00146327,35.25912216,35.42094234,35.29286656,35.6142884,35.63610078,35.79091206,35.99346563,36.11688519,36.19399281,36.32013234,36.6355322,37.01681884,37.28852266,37.49693344,37.92600352,38.21207675,38.37585207,38.47130476,38.45546228,38.63465316,38.86442855,39.12979729,39.34624476,39.62419647,39.97290717,40.25131887,40.62941036,40.93162456,41.04268589,41.2696039,41.67518065,42.25072388,42.70707671,42.83452541
"Venezuela, RB",VEN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,38.17961307,38.27660349,38.47424979,38.31842097,38.04356701,37.97520996,38.22003854,38.11318629,38.37310468,38.04443853,37.82598016,38.27318036,38.17664768,37.61606306,37.81900385,38.99182395,39.09259082,39.14675805,39.2471418,39.63944239,39.45651099,39.65309226,39.87775694,39.87109109,39.86563884,39.86279163,39.87079789,39.33246345,39.36699335,39.2557312,39.18809115,39.36801087,35.56059177,36.07073994,36.76051431,36.62229404
British Virgin Islands,VGB,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,47.60636101,47.63092748,47.74638695,47.87636243,48.10420475,48.29448329,48.49874035,48.78484483,49.00949796,49.25135055,49.62082649,49.79940417,49.92481203,50.0040788,50.23086747,50.47544038,50.73597842,51.02361321,51.1998955,51.04106581,51.19250263,50.91540523,50.29279063,50.07721694,50.06064593,50.07574416,50.15352517,50.15151223,50.26780932,50.43221453,50.39936445,50.7823553,51.22118951,51.51705378,51.66821131,51.90724391
Viet Nam,VNM,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,50.04482611,50.00217509,49.95920343,49.91531698,49.86356016,49.80474861,49.74812234,49.61035191,49.58322316,49.62462073,49.51676476,49.5876407,49.49028316,49.40879116,49.34297434,49.40047388,49.45179585,49.50203029,49.47544889,49.43905239,49.1480928,49.05309076,49.25377613,49.28715904,49.33926994,49.12260428,49.10348673,48.82432348,48.73289648,48.30105849,48.09719322,48.52988461,48.59213078,48.75888485,48.82484525,48.82200927
Vanuatu,VUT,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,44.37633887,44.33536585,44.31694234,44.35175479,44.37157357,44.57248018,44.74166311,44.86571245,45.02883626,45.19581948,45.32660485,45.61608577,45.93143,46.08767395,46.24361702,46.37300631,46.4556242,46.01195611,45.46357381,44.80542884,44.02246195,44.22700383,44.43495353,44.64818416,44.85765555,45.06831256,45.27831379,45.49685029,45.73231002,45.96161401,46.04907465,46.93151742,46.00600708,46.03095835,46.03412761,46.04950634
World,WLD,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,39.33185881,39.34655213,39.36273121,39.32839126,39.42642264,39.48676598,39.54018294,39.5919809,39.65480471,39.72969959,39.77867072,39.78481208,39.80284219,39.8365569,39.83069026,39.87899573,39.80635459,39.79296123,39.69895397,39.68948436,39.59742007,39.5358973,39.46602744,39.44377171,39.44173845,39.47290361,39.49450184,39.53688425,39.56555321,39.63353547,39.45848357,39.738419,39.83693876,40.11795738,40.19804411,40.18118035
Samoa,WSM,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,36.57562345,36.56953312,36.57330847,36.55477492,36.58490855,36.5500093,36.52529399,36.53464521,36.54346349,36.54466992,36.54522159,36.56762968,36.62095984,36.69640111,36.75138157,36.83091386,36.88329418,36.90837355,36.9588239,36.9684827,37.03953417,37.10345248,37.12302213,37.22464016,37.32002473,37.43875506,37.60853097,37.77485054,37.5966216,37.4501869,37.24014279,37.03523897,35.89636802,36.13914612,36.41632498,36.39746608
Kosovo,XKX,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,18.49680369,18.63483841,18.90507341,18.90510096,19.1083788,19.95809994,20.83243121,21.73367153,22.66402723,23.61213819,22.46898365,21.34728905,20.25143002,19.18186038,18.14001547,17.11999589,16.12711906,15.16861168,14.24282533,13.35318241,12.50138925,11.21690546,10.05053176,9.004047458,8.064933868,8.053743246,7.864340068,7.70493093,7.59418587,7.497262158,7.499483642,7.507697834,7.234287692,7.141541249,7.051900961,7.004098486
South Africa,ZAF,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,37.76832764,37.87864764,38.33958527,37.86450389,38.36782238,40.27676003,41.85814443,43.03153686,43.32728584,43.67195102,44.06038806,44.4507154,44.79586027,45.09181091,45.33206473,45.5090039,45.64175703,45.75503649,45.83213849,45.6535762,45.39972964,45.79516711,45.60291972,45.95746994,45.85881944,45.76184142,45.70207722,46.11565919,46.07245284,45.9473643,45.56356166,45.44929707,45.77801003,46.2730483,46.49099225,46.57483401
Zambia,ZMB,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,45.04561629,45.14826397,45.24583978,45.33376345,45.40199437,45.44303751,45.46097213,45.45562972,45.43585838,45.40096984,45.35058353,45.27769666,45.20843105,45.14654384,45.07699276,44.98739904,44.8865669,44.78706451,44.70264001,44.64434194,44.6184225,44.63213355,44.67321969,44.73892847,44.8278573,44.94319238,45.0716206,45.21542587,45.37956814,44.57748701,45.46349774,45.80775458,46.1173767,46.27141955,46.30375684,46.31521017
Zimbabwe,ZWE,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,46.35271008,46.61195144,46.75100735,47.10058062,47.74629317,48.30535543,48.79258311,49.22476867,49.57915107,49.90736358,50.2472714,50.53899772,50.65753768,50.65133072,50.65146352,50.66980942,50.63876407,50.57984995,50.52542673,50.43441775,50.32768886,50.24480099,50.24548645,50.23511026,50.18800602,50.18924148,50.22602305,50.285792,50.36060776,50.44145944,50.15521929,50.0906638,49.85164301,49.79848441,49.69071196,49.61998293
